Record_ID,DateKey,GeographyKey,DisasterTypeKey,Disaster_Occurred,Compound_Event,Hazard_Severity,Rainfall_Anomaly,Temperature_Anomaly,Wind_Speed_kmph,River_Level_Metres,Soil_Moisture,Drought_Index,Vegetation_Index,Seismic_Activity_Index,Hazard_Score,Exposure_Score,Vulnerability_Score,Preparedness_Score,Disaster_Risk_Score,Risk_Category,Emergency_Response_Time_Minutes
REC_2019_10_D_009,20191001,9,3,1,0,4.37,0.7051,-0.9264,30.46,4.17,0.8879,16.76,0.6038,0.9,20.58501882377434,50.08491263786348,53.10418209807553,58.55649434716943,40.26148046168317,High,142.3
REC_2019_10_D_010,20191001,10,1,0,0,0.0,-0.1481,1.3045,25.22,2.53,0.801,13.04,0.5789,0.9,16.30958519580625,66.80242329254789,50.51203122664417,72.93139704626401,39.63520977928709,High,125.2
REC_2019_10_D_011,20191001,11,8,1,0,10.0,0.5773,-0.9566,86.15,6.32,0.95,5.84,0.6797,0.82,35.19412172209393,12.3972657725921,48.83636581485989,52.59801440993439,35.3470415315043,Moderate,91.8
REC_2019_10_D_012,20191001,12,8,1,0,10.0,-0.5739,1.6676,78.92,3.6,0.8682,12.19,0.6913,0.82,36.95520481402694,19.386169810733687,60.40118317747664,69.1254531216438,37.2083090669319,High,103.7
REC_2019_10_D_013,20191001,13,1,0,0,0.0,-0.2036,-0.3859,73.84,3.97,0.95,9.12,0.6663,0.82,25.30110430558992,19.00790603810396,29.05053961777632,75.62681841126087,24.479579023394876,Low,111.0
REC_2019_10_D_014,20191001,14,2,1,0,3.42,0.5958,0.0563,61.92,5.1,0.95,12.53,0.6345,0.82,23.469442022799093,60.67758591334962,48.258667893023045,66.29205991985005,41.01648407446289,High,104.0
REC_2019_10_D_015,20191001,15,1,0,0,0.0,-0.4931,0.4023,59.6,4.23,0.9465,6.36,0.6294,0.82,23.796264550872568,62.93625117286799,54.17174621865668,66.57940287092325,43.09999813895829,Critical,98.3
REC_2019_10_D_016,20191001,16,1,0,0,0.0,-0.6235,-0.1374,50.88,3.57,0.8771,8.52,0.5742,0.82,20.97078783773744,72.62325642657125,46.42301970965487,72.43592843076276,41.56561969922521,Critical,61.7
REC_2019_10_D_017,20191001,17,1,0,0,0.0,-0.3398,0.4396,45.04,3.16,0.8651,14.67,0.6033,0.82,18.47680633869109,41.52962639845882,38.84062459898227,62.20012948804264,33.19557875335907,Moderate,65.7
REC_2019_10_D_018,20191001,18,1,0,0,0.0,-0.6092,0.7822,36.85,2.81,0.8849,12.05,0.6923,0.82,20.317814753174737,39.88696650391908,55.54368260944091,38.2422554777414,42.30455560874414,Critical,54.8
REC_2019_10_D_019,20191001,19,1,0,0,0.0,-0.8154,-0.3929,32.32,2.94,0.7965,13.34,0.619,0.82,18.67841501806727,14.328549093174011,57.20085496817956,65.22117071653376,30.44164137745182,Low,100.9
REC_2019_10_D_020,20191001,20,1,0,0,0.0,-0.3211,-0.4491,25.61,3.47,0.7987,20.43,0.6642,0.82,12.769061266280088,19.564482326825814,55.0841304589801,82.76632865874386,25.93960584458673,Low,91.4
REC_2019_10_D_021,20191001,21,8,1,0,10.0,-0.9101,-0.9269,82.82,3.64,0.8578,11.32,0.6213,0.74,36.46463976283006,41.77836042797354,40.706560784928335,79.79143792056232,35.602334647962024,Moderate,98.8
REC_2019_10_D_022,20191001,22,8,1,0,9.03,0.5939,-1.6609,76.12,5.22,0.95,5.22,0.4772,0.74,35.79369911760034,58.72107021119209,36.29957434159076,29.975688087193262,48.49813325603717,Critical,108.8
REC_2019_10_D_023,20191001,23,3,1,0,2.74,0.7544,-0.3643,73.03,6.27,0.95,7.64,0.597,0.74,29.230411994769398,50.66555724112025,50.83593649130397,67.4718696670559,40.65012309812569,High,69.1
REC_2019_10_D_024,20191001,24,1,0,0,0.0,-0.5521,2.6502,62.82,4.05,0.737,26.58,0.6314,0.74,36.98954647418382,8.341407160644252,32.3606663894313,72.90231214352876,26.69191990106828,Low,132.7
REC_2019_10_D_025,20191001,25,1,0,0,0.0,0.2589,-0.2098,56.96,4.05,0.8861,9.8,0.5813,0.74,19.46633438687082,61.78981770489074,75.652550702432,65.00650473430196,47.19919147103154,Critical,86.5
REC_2019_10_D_026,20191001,26,1,0,0,0.0,-0.3448,0.3756,53.95,3.12,0.7872,14.72,0.6159,0.74,20.24665863907617,50.73163680260215,52.12339837776163,47.89394353566119,42.20896767968156,Critical,104.9
REC_2019_10_D_027,20191001,27,1,0,0,0.0,0.4756,1.4919,47.29,3.87,0.9028,17.46,0.556,0.74,25.54261726770185,50.63316187805143,50.47138210144281,29.340379342324773,47.07084530671917,Critical,90.6
REC_2019_10_D_028,20191001,28,1,0,0,0.0,-0.3044,-0.4081,39.77,2.78,0.7503,21.65,0.6192,0.74,15.98865596495145,24.448068589559043,61.088561755721535,82.80426005576516,29.619902364652543,Low,107.6
REC_2019_10_D_029,20191001,29,1,0,0,0.0,-0.2063,-1.0632,28.98,3.31,0.8202,12.29,0.5896,0.74,15.59917126238157,52.74503271216514,48.50880863065644,52.214281322447945,39.55035544993028,High,66.1
REC_2019_10_D_030,20191001,30,1,0,0,0.0,-0.8252,1.1314,26.42,2.93,0.8834,16.33,0.6391,0.74,20.595184564873577,21.822039953416304,49.34496101382907,37.26440046856768,36.517425517559886,High,106.1
REC_2019_10_D_031,20191001,31,2,1,0,8.14,1.0633,-0.781,84.07,6.48,0.95,4.06,0.717,0.66,36.86554850566816,43.84141071866844,62.12462609090435,83.17005310944502,40.91716313220464,High,96.2
REC_2019_10_D_032,20191001,32,1,0,0,0.0,-0.8947,-1.5442,75.6,3.86,0.8977,15.18,0.6657,0.66,37.12253730971391,20.99103786593248,37.320482078787634,36.64276821210599,38.386087536673,High,54.9
REC_2019_10_D_033,20191001,33,1,0,0,0.0,-0.3463,-1.0008,73.08,3.94,0.8931,9.15,0.6401,0.66,28.685045375220277,46.71144141642682,44.22766486045745,77.87630212686983,35.765029756413185,Moderate,135.8
REC_2019_10_D_034,20191001,34,2,1,0,4.24,0.5632,0.1641,62.52,5.21,0.95,6.58,0.6318,0.66,22.96384572866608,36.46349643696107,34.5615563954576,71.50367166470852,30.344682593762787,Low,133.1
REC_2019_10_D_035,20191001,35,1,0,0,0.0,-0.9672,0.212,57.1,3.75,0.807,12.03,0.6806,0.66,25.16351476412355,13.769059273802393,54.16130950748935,24.030360039539804,39.72557461665204,High,93.0
REC_2019_10_D_036,20191001,36,1,0,0,0.0,0.1101,1.1481,53.1,5.02,0.8698,20.67,0.6839,0.66,21.685205065203785,24.37909522159899,34.552456639368025,59.509637001638666,29.33652208447516,Low,131.5
REC_2019_10_D_037,20191001,37,1,0,0,0.0,0.7932,-1.1715,44.45,6.07,0.95,6.72,0.6238,0.66,25.238930121403524,40.074163586472416,21.629661348054885,69.4011307713372,29.11740911578544,Low,72.1
REC_2019_10_D_038,20191001,38,1,0,0,0.0,-0.3449,-0.6979,32.73,3.46,0.8537,10.75,0.6368,0.66,15.398552367918263,32.609795150804665,28.56103657087448,72.48856547172969,25.414560546449326,Low,56.8
REC_2019_10_D_039,20191001,39,1,0,0,0.0,0.018,0.1516,28.37,4.3,0.8055,9.09,0.6852,0.66,8.334197374116604,12.69337473254878,50.70692247425652,37.13899380455376,30.922534753025552,Low,45.4
REC_2019_10_D_040,20191001,40,1,0,0,0.0,0.7022,-0.5137,23.95,4.88,0.8529,11.65,0.5375,0.66,14.961224506546554,75.21184859888267,26.74990947228804,67.79356730617951,36.42009340852074,High,107.0
REC_2019_10_D_041,20191001,41,8,1,0,10.0,-0.3948,0.4062,84.14,4.36,0.9458,8.41,0.5923,0.58,28.56054340741628,57.458149974145584,64.89355208390137,70.43032051580803,45.07002443357501,Critical,92.6
REC_2019_10_D_042,20191001,42,8,1,0,10.0,0.0318,0.5199,77.83,4.67,0.8716,12.9,0.5841,0.58,24.21721770565804,5.1152002450060206,37.34710255636375,56.018061869838576,26.67712863807214,Low,110.6
REC_2019_10_D_043,20191001,43,1,0,0,0.0,-0.3202,-1.4461,69.28,4.61,0.95,6.08,0.598,0.58,29.298467971938276,57.08601562645466,47.32618606133418,92.49202795086,36.39418522335669,High,88.4
REC_2019_10_D_044,20191001,44,1,0,0,0.0,0.5655,-0.0375,60.98,5.69,0.95,5.93,0.7142,0.58,21.35878682159056,30.591861484598336,25.970073808965687,70.54438597355876,26.43924267515642,Low,153.3
REC_2019_10_D_045,20191001,45,1,0,0,0.0,0.2271,-0.441,58.42,5.18,0.8861,15.37,0.5812,0.58,19.88768175034582,46.35745848035115,50.40326171101359,69.90553090766197,36.175378391412536,High,58.4
REC_2019_10_D_046,20191001,46,1,0,0,0.0,0.373,0.1364,52.39,4.38,0.9073,5.69,0.6127,0.58,17.755162622257615,32.17089697076981,44.11842677240762,61.24371642535475,32.15013643740069,Moderate,76.8
REC_2019_10_D_047,20191001,47,1,0,0,0.0,0.0948,0.4962,45.19,4.07,0.8931,5.87,0.6431,0.58,15.230830035528296,45.74157023420421,49.23752985713009,46.90656110142344,38.932711813207376,High,125.4
REC_2019_10_D_048,20191001,48,1,0,0,0.0,0.7058,2.9802,36.7,5.55,0.8618,16.64,0.6041,0.58,31.610876447795608,29.98368470777941,57.43429265374266,35.391187957633214,44.259519683192565,Critical,81.3
REC_2019_10_D_049,20191001,49,1,0,0,0.0,0.9569,0.219,30.93,4.9,0.8798,10.86,0.6576,0.58,17.081591607594333,19.192450665262484,53.37893414996034,17.5796152907188,39.75140062794024,High,73.5
REC_2019_10_D_050,20191001,50,1,0,0,0.0,0.6606,-0.9644,26.43,5.44,0.8303,17.69,0.6161,0.58,17.27895040104358,47.681017602218624,27.69028943038296,73.32477020445036,29.3615578375734,Low,101.0
REC_2019_10_D_051,20191001,51,1,0,0,0.0,-0.3623,0.3862,87.23,4.55,0.9132,12.55,0.7123,0.5,28.56855663559758,27.92128235331925,38.27582972582212,72.02587933451491,30.714669143561636,Low,110.3
REC_2019_10_D_052,20191001,52,8,1,0,10.0,-1.1631,0.3826,79.3,4.4,0.8492,11.3,0.6996,0.5,33.20233048980525,11.848665665346788,54.200791945221546,48.293077882849694,36.81444797301372,High,49.6
REC_2019_10_D_053,20191001,53,8,1,0,5.18,0.1587,-0.1581,70.26,4.48,0.9403,10.5,0.5925,0.5,20.67318067176645,40.5686367631134,44.014042776967,73.42604874190063,32.66241433816991,Moderate,87.5
REC_2019_10_D_054,20191001,54,1,0,0,0.0,-1.1047,-0.3773,66.13,4.93,0.7807,17.55,0.5683,0.5,28.87341948854314,35.86924653438236,50.46821428817243,42.15283631345357,41.81582378951093,Critical,98.6
REC_2019_10_D_055,20191001,55,1,0,0,0.0,-0.3311,1.5522,54.72,4.77,0.7571,18.79,0.6166,0.5,25.28475809416553,72.7063909330949,74.0972083061645,78.03181998873931,48.679963240316646,Critical,54.6
REC_2019_10_D_056,20191001,56,1,0,0,0.0,-0.8925,0.13,50.32,3.76,0.8108,12.99,0.6825,0.5,21.13311605390123,52.83199127075826,28.642757935680585,89.4144058835145,28.82574094107718,Low,72.7
REC_2019_10_D_057,20191001,57,1,0,0,0.0,0.7956,1.1182,41.07,6.91,0.8647,18.34,0.5518,0.598,23.61460547147196,38.3751525553464,32.76664183569189,57.61306291619957,33.34721765596125,Moderate,157.7
REC_2019_10_D_058,20191001,58,1,0,0,0.0,-0.6604,-0.9896,41.54,4.62,0.793,16.04,0.5981,0.5,21.275821897965244,61.747901541836114,72.82760562305128,62.90970328309983,47.44468270399146,Critical,118.6
REC_2019_10_D_059,20191001,59,1,0,0,0.0,0.6525,-0.9629,27.34,5.16,0.9499,8.15,0.6418,0.5,16.97111773400798,13.018560403002304,64.7071138453799,80.69962711614923,28.382828459068094,Low,54.3
REC_2019_10_D_060,20191001,60,1,0,0,0.0,0.0964,0.4223,24.38,3.61,0.7323,20.23,0.5865,0.5,8.35541178731064,45.941318967148895,52.49473604011697,68.97721182437782,33.320194923134096,Moderate,87.3
REC_2019_10_D_061,20191001,61,8,1,0,10.0,0.5388,0.316,83.45,7.05,0.95,5.2,0.631,0.449,28.312882674670817,51.03237883608748,24.64712979529749,79.85363027649267,31.44301590494896,Moderate,84.1
REC_2019_10_D_062,20191001,62,8,1,0,10.0,-0.3321,0.6247,79.94,5.38,0.8844,7.36,0.6322,0.444,27.16192755051058,28.300282103676043,48.26710791312465,41.64915797394693,38.96059417456396,High,34.1
REC_2019_10_D_063,20191001,63,1,0,0,0.0,-0.1836,-2.9324,69.88,5.2,0.95,7.1,0.6138,0.475,35.73965588570729,37.01164561068977,51.87447274247596,49.61876716400182,43.01967292120326,Critical,137.2
REC_2019_10_D_064,20191001,64,1,0,0,0.0,-0.3174,1.3524,65.6,4.56,0.8592,11.39,0.5884,0.446,26.880097189882267,62.92763340273532,35.34463147943476,54.12105613994024,41.807884149519154,Critical,73.5
REC_2019_10_D_065,20191001,65,1,0,0,0.0,0.6519,-0.1058,57.73,6.03,0.8874,16.8,0.6359,0.495,21.020771385666933,20.240539950938206,73.27815861597904,29.723922439169268,43.741121569595535,Critical,120.9
REC_2019_10_D_066,20191001,66,1,0,0,0.0,0.6747,-0.0608,51.05,5.26,0.8897,8.6,0.6552,0.445,18.741469663958565,28.48096086829109,42.4017643110071,60.78226910898682,31.186668372214758,Moderate,50.3
REC_2019_10_D_067,20191001,67,1,0,0,0.0,0.2104,-0.445,40.43,4.62,0.9065,11.97,0.5269,0.508,14.139665395367096,56.08416925076305,46.48294900970395,72.12231061639764,35.45921706044735,Moderate,129.2
REC_2019_10_D_068,20191001,68,1,0,0,0.0,-0.7315,-0.2572,35.53,4.01,0.8196,13.83,0.6131,0.467,15.967643529481258,51.034273143504656,68.82528845523974,65.07246915636304,41.74068962725787,Critical,49.1
REC_2019_10_D_069,20191001,69,1,0,0,0.0,-0.0451,-0.9197,32.1,4.65,0.8978,5.57,0.6191,0.515,12.936901817371435,18.240438489484653,39.46174978408679,56.50259665509807,27.00609828258468,Low,130.7
REC_2019_10_D_070,20191001,70,1,0,0,0.0,-0.3784,0.1446,24.79,3.92,0.7407,18.21,0.6642,0.517,9.508309737698422,25.63655020820005,35.93140746796563,80.85725158409807,22.073032023531333,Low,86.6
REC_2019_10_D_071,20191001,71,8,1,0,10.0,0.0045,-1.2821,84.22,6.09,0.95,7.31,0.6066,0.365,28.65259305211631,54.15905091388214,55.74090803043034,67.14309046770973,42.64214955817107,Critical,112.7
REC_2019_10_D_072,20191001,72,8,1,0,9.79,0.4186,0.4212,78.63,5.92,0.8675,12.66,0.6332,0.362,25.92138484664128,18.85155183658014,59.41025133622982,77.92060208580553,31.75774583003377,Moderate,83.6
REC_2019_10_D_073,20191001,73,1,0,0,0.0,-0.2007,-0.9522,74.58,6.61,0.9112,6.09,0.6873,0.383,25.888662214149964,6.106037798835583,61.236968644141925,38.49202522477566,36.90394523003424,High,58.1
REC_2019_10_D_074,20191001,74,1,0,0,0.0,0.1339,-0.1504,65.38,4.81,0.95,8.72,0.5404,0.393,18.352947368976704,64.85550048998749,73.9787039576685,71.19525895692807,45.9753835312214,Critical,85.4
REC_2019_10_D_075,20191001,75,1,0,0,0.0,-0.2255,-0.5001,56.22,5.67,0.932,9.35,0.6744,0.385,18.36362121716851,36.612097731371605,13.363900151154551,66.43993476479572,24.71509888282295,Low,58.6
REC_2019_10_D_076,20191001,76,1,0,0,0.0,-0.873,0.9578,51.14,4.37,0.7951,16.32,0.6084,0.36,24.84972671931052,43.90038073636651,40.445272408107584,61.82453979737786,36.17642334243611,High,95.7
REC_2019_10_D_077,20191001,77,1,0,0,0.0,0.4182,-0.0224,44.3,6.15,0.8635,13.15,0.5931,0.385,13.996728240241204,60.755894465365735,61.64748972693583,65.72220916397846,41.65542268735206,Critical,88.1
REC_2019_10_D_078,20191001,78,1,0,0,0.0,1.1502,-0.813,38.68,6.69,0.8982,14.54,0.5945,0.425,23.27238652883968,26.31788686447562,38.63060840327855,67.76756713697992,29.665326348194466,Low,65.3
REC_2019_10_D_079,20191001,79,1,0,0,0.0,0.1466,-0.9323,31.51,4.63,0.8303,11.86,0.6451,0.388,12.934458884266652,33.47389916082457,69.14350928869501,51.289444526100645,39.276800872439765,High,85.5
REC_2019_10_D_080,20191001,80,1,0,0,0.0,-1.5587,-0.0856,25.62,3.85,0.7426,15.0,0.7038,0.351,18.631618285855563,32.05784194890292,51.02901124220326,63.41947823686303,33.6773031361606,Moderate,100.3
REC_2019_10_D_081,20191001,81,8,1,0,10.0,-0.8833,-1.6125,80.74,5.32,0.8686,8.33,0.6372,0.315,36.75640588847224,66.23802828235068,46.598088812255554,71.18403012517044,44.99914501515914,Critical,77.2
REC_2019_10_D_082,20191001,82,8,1,1,8.03,0.192,-1.5567,75.91,5.32,0.9335,9.35,0.6097,0.346,29.26225741112028,66.3037404340724,36.53525571352939,57.44433978482565,42.9995583032714,Critical,138.7
REC_2019_10_D_083,20191001,83,1,0,0,0.0,0.5791,-1.141,69.03,6.18,0.95,4.96,0.5936,0.284,27.988278608597845,70.20372633725829,65.05008879416324,40.02864268669055,54.20420882809663,Critical,67.5
REC_2019_10_D_084,20191001,84,8,1,0,3.97,0.3509,-1.5212,65.07,6.06,0.9458,7.61,0.621,0.299,27.03384450044248,9.304145634843293,64.36634144859508,51.07909247142894,36.31195662670655,High,132.0
REC_2019_10_D_085,20191001,85,1,0,0,0.0,-0.2411,0.0295,56.45,5.25,0.8833,11.3,0.5879,0.337,15.70630996393921,61.62784692405083,48.340784224104496,59.00350829165036,40.40334911789053,High,46.1
REC_2019_10_D_086,20191001,86,1,0,0,0.0,0.656,0.1398,47.75,5.45,0.8672,11.11,0.6013,0.286,17.082016762397846,67.92039818984033,54.86070461332965,42.23072003303664,47.373736722904525,Critical,102.9
REC_2019_10_D_087,20191001,87,1,0,0,0.0,-0.7201,0.2002,46.68,3.77,0.7901,15.51,0.597,0.292,17.69503066852607,31.210791226833432,61.47820706611718,58.64352724976008,36.752053323843455,High,54.5
REC_2019_10_D_088,20191001,88,1,0,0,0.0,-0.3159,0.5889,34.63,4.01,0.8212,16.01,0.5579,0.294,12.851592112142011,80.88105302951558,45.12614800124352,58.909892603797616,43.57529937057286,Critical,124.6
REC_2019_10_D_089,20191001,89,1,0,0,0.0,-0.3607,-0.1553,28.04,3.94,0.7351,17.39,0.6165,0.351,9.32937196123683,53.90216232964976,44.8541956985197,72.08396508259094,33.07110807889523,Moderate,61.2
REC_2019_10_D_090,20191001,90,1,0,0,0.0,-0.4915,-0.4297,21.6,4.19,0.7138,16.61,0.6675,0.294,9.751903040800324,20.626373056878137,81.2202862415644,73.49987897706603,33.687259941437524,Moderate,79.9
REC_2019_10_D_091,20191001,91,8,1,0,10.0,0.4935,1.0191,83.09,6.42,0.95,10.39,0.6467,0.27,30.54701213703341,51.20799653452584,66.93782311851851,73.49964172635276,44.00063020910056,Critical,92.6
REC_2019_10_D_092,20191001,92,8,1,0,10.0,-0.3215,-0.203,80.5,5.25,0.95,6.38,0.7388,0.267,23.846320144290384,5.772324559440619,62.76956154782776,68.71857292387617,30.545652985328974,Low,154.6
REC_2019_10_D_093,20191001,93,1,0,0,0.0,-0.7623,-1.4296,75.28,5.42,0.8383,12.46,0.6202,0.269,32.85605532608017,21.716903782471693,24.762202715333565,20.748070086702946,37.32697920493477,High,42.7
REC_2019_10_D_094,20191001,94,1,0,0,0.0,-0.5499,0.7415,65.03,5.66,0.7396,17.86,0.6575,0.187,23.810442929173995,28.110065091302328,29.27211166220838,56.580579895582446,30.17256108801339,Low,96.7
REC_2019_10_D_095,20191001,95,1,0,0,0.0,1.0805,0.5869,54.52,7.02,0.95,6.08,0.6287,0.191,24.561986470748465,4.860349367969241,46.30417722322737,74.26809905789818,25.30610777744405,Low,99.3
REC_2019_10_D_096,20191001,96,1,0,0,0.0,-0.1782,-0.1419,54.83,4.33,0.8162,10.97,0.5168,0.2,14.465062015561816,42.43213045314718,63.62308952905469,55.524406073044034,39.74844238561021,High,97.0
REC_2019_10_D_097,20191001,97,1,0,0,0.0,-0.7733,-0.5797,41.28,4.25,0.7923,16.1,0.5885,0.239,18.34201303229394,60.15112109160085,32.53574805341968,67.32653344188483,35.20901450756635,Moderate,114.9
REC_2019_10_D_098,20191001,98,1,0,0,0.0,0.2789,-0.184,38.2,5.08,0.7881,18.16,0.5993,0.268,11.19389570325036,18.753597852334053,64.71620775525972,12.555274995991043,41.71456511367534,Critical,123.9
REC_2019_10_D_099,20191001,99,1,0,0,0.0,-0.2128,-0.5668,30.64,4.28,0.7483,16.73,0.5469,0.196,10.086247112742448,46.298144893983,77.9555624137435,64.88576787364909,41.11214738602454,Critical,70.1
REC_2019_10_D_100,20191001,100,1,0,0,0.0,-0.6693,1.1946,24.66,4.65,0.7861,20.46,0.6516,0.277,16.23640601795844,21.884946429729712,44.448014705069134,34.4460806807955,34.56494595292814,Moderate,47.4
REC_2019_11_D_001,20191101,1,8,1,0,10.0,-0.0747,0.2968,94.58,4.34,0.95,7.81,0.6046,0.9,30.165473376678747,47.86799923487979,72.64442181473187,82.11955849363103,42.75383557668033,Critical,137.8
REC_2019_11_D_002,20191101,2,8,1,1,10.0,-0.0848,-1.8507,89.97,3.06,0.95,4.54,0.5942,0.9,37.39025778658954,67.22951964203348,23.16171490364122,69.11516033037428,39.991853906320685,High,71.2
REC_2019_11_D_003,20191101,3,8,1,1,10.0,-0.0412,2.1338,80.53,3.02,0.9389,13.0,0.5982,0.9,35.83527443297738,32.9685257241952,54.90561995186298,52.30997078795146,42.25712459131747,Critical,65.8
REC_2019_11_D_004,20191101,4,1,0,0,0.0,-0.2154,-0.259,70.4,3.55,0.8985,9.64,0.6867,0.9,24.212639321336116,31.12412969763669,44.49945391453559,14.169405440615998,43.33580661132071,Critical,156.2
REC_2019_11_D_005,20191101,5,2,1,0,5.35,0.3421,0.1704,63.19,4.48,0.8036,14.07,0.5923,0.9,22.7505638491389,33.10544383401,34.321776962927,66.18068573567516,30.445837206840885,Low,60.8
REC_2019_11_D_006,20191101,6,1,0,0,0.0,-0.9828,-0.7854,53.95,3.26,0.7992,8.95,0.6155,0.9,28.98990196971377,71.54470763253634,73.00765836138176,65.24098971202602,51.78686414698846,Critical,51.7
REC_2019_11_D_007,20191101,7,1,0,0,0.0,-0.529,0.0086,46.57,3.43,0.8006,14.08,0.6293,0.9,18.700385912990956,20.2387914538284,43.95824757040232,54.63283756274875,30.732808017405212,Low,58.2
REC_2019_11_D_008,20191101,8,1,0,0,0.0,0.047,-2.0055,42.43,3.17,0.922,3.0,0.619,0.9,24.21053858369833,40.69340736706874,39.60350081987296,64.23231159068814,34.4909263037073,Moderate,130.7
REC_2019_11_D_009,20191101,9,1,0,0,0.0,0.9201,-0.1614,33.8,4.31,0.7222,23.61,0.612,0.9,19.242344993996618,50.08491263786348,53.10418209807553,58.55649434716943,39.85867831274985,High,142.3
REC_2019_11_D_010,20191101,10,1,0,0,0.0,-1.06,0.2397,28.93,2.35,0.7042,22.94,0.54,0.9,19.47798843279159,66.80242329254789,50.51203122664417,72.93139704626401,40.58573075038269,High,125.2
REC_2019_11_D_011,20191101,11,8,1,0,10.0,0.7253,-0.0746,95.34,5.85,0.95,5.65,0.6485,0.82,34.318881742390474,12.3972657725921,48.83636581485989,52.59801440993439,35.084469537593264,Moderate,91.8
REC_2019_11_D_012,20191101,12,8,1,0,10.0,0.4512,2.2021,84.66,4.11,0.8406,19.39,0.6753,0.82,40.45762892040648,19.386169810733687,60.40118317747664,69.1254531216438,38.25903629884576,High,103.7
REC_2019_11_D_013,20191101,13,1,0,0,0.0,0.2532,-0.4201,80.65,3.88,0.8933,11.6,0.7124,0.82,27.8789969666985,19.00790603810396,29.05053961777632,75.62681841126087,25.252946821727445,Low,111.0
REC_2019_11_D_014,20191101,14,1,0,0,0.0,0.1038,-0.7369,69.08,4.32,0.9469,10.11,0.6385,0.82,24.977363699289835,60.67758591334962,48.258667893023045,66.29205991985005,41.46886057741011,Critical,104.0
REC_2019_11_D_015,20191101,15,1,0,0,0.0,-0.4587,-0.6342,63.63,3.31,0.8363,8.29,0.5832,0.82,25.9225618731523,62.93625117286799,54.17174621865668,66.57940287092325,43.73788733564221,Critical,98.3
REC_2019_11_D_016,20191101,16,1,0,0,0.0,0.4142,-1.1398,57.1,3.24,0.9018,10.87,0.5491,0.82,26.41024570507892,72.62325642657125,46.42301970965487,72.43592843076276,43.197457059427656,Critical,61.7
REC_2019_11_D_017,20191101,17,1,0,0,0.0,-0.8711,-0.0607,49.36,2.71,0.7699,16.55,0.57,0.82,22.26018635851598,41.52962639845882,38.84062459898227,62.20012948804264,34.33059275930654,Moderate,65.7
REC_2019_11_D_018,20191101,18,1,0,0,0.0,-0.3642,-0.6296,39.38,2.51,0.825,10.83,0.6429,0.82,18.092724708763622,39.88696650391908,55.54368260944091,38.2422554777414,41.6370285954208,Critical,54.8
REC_2019_11_D_019,20191101,19,1,0,0,0.0,-0.3987,0.2731,35.25,2.49,0.7744,18.76,0.6768,0.82,15.259688152656077,14.328549093174011,57.20085496817956,65.22117071653376,29.41602331782846,Low,100.9
REC_2019_11_D_020,20191101,20,1,0,0,0.0,-0.6786,0.5217,23.91,2.69,0.6011,32.03,0.5704,0.82,15.772104219917166,19.564482326825814,55.0841304589801,82.76632865874386,26.840518730677857,Low,91.4
REC_2019_11_D_021,20191101,21,8,1,0,10.0,-1.0224,-1.0622,93.19,3.65,0.8353,12.87,0.6011,0.74,41.1621025270322,41.77836042797354,40.706560784928335,79.79143792056232,37.01157347722267,High,98.8
REC_2019_11_D_022,20191101,22,8,1,0,10.0,0.6093,-1.4009,88.69,5.1,0.95,5.02,0.5269,0.74,38.13191573724921,58.72107021119209,36.29957434159076,29.975688087193262,49.199598241931824,Critical,108.8
REC_2019_11_D_023,20191101,23,8,1,1,7.94,0.4122,-1.366,80.28,5.32,0.95,8.95,0.6506,0.74,33.81137676524307,50.66555724112025,50.83593649130397,67.4718696670559,42.02441252926779,Critical,69.1
REC_2019_11_D_024,20191101,24,1,0,0,0.0,-0.8536,1.4657,68.23,3.46,0.6909,29.18,0.6024,0.74,34.70726278657974,8.341407160644252,32.3606663894313,72.90231214352876,26.00723479478706,Low,132.7
REC_2019_11_D_025,20191101,25,1,0,0,0.0,-0.5935,-0.5593,62.08,3.45,0.8018,14.8,0.5602,0.74,25.744215396574923,61.78981770489074,75.652550702432,65.00650473430196,49.082555773942765,Critical,86.5
REC_2019_11_D_026,20191101,26,1,0,0,0.0,-0.6927,-0.1065,61.06,2.81,0.8076,13.3,0.6059,0.74,23.84304050686412,50.73163680260215,52.12339837776163,47.89394353566119,43.28788224001795,Critical,104.9
REC_2019_11_D_027,20191101,27,2,1,0,3.72,0.5545,0.6992,47.71,4.02,0.8516,19.89,0.576,0.74,22.028700593267185,50.63316187805143,50.47138210144281,29.340379342324773,46.01667030438876,Critical,90.6
REC_2019_11_D_028,20191101,28,1,0,0,0.0,0.1023,-0.3954,41.02,2.82,0.7523,26.66,0.5804,0.74,14.528639112790383,24.448068589559043,61.088561755721535,82.80426005576516,29.181897309004228,Low,107.6
REC_2019_11_D_029,20191101,29,1,0,0,0.0,-0.0171,-1.6532,28.55,2.8,0.8762,11.13,0.5568,0.74,17.050328852911402,52.74503271216514,48.50880863065644,52.214281322447945,39.98570272708923,High,66.1
REC_2019_11_D_030,20191101,30,1,0,0,0.0,-0.4627,0.4785,23.91,2.46,0.6806,25.91,0.6555,0.74,13.174621873117966,21.822039953416304,49.34496101382907,37.26440046856768,34.2912567100332,Moderate,106.1
REC_2019_11_D_031,20191101,31,8,1,1,10.0,0.9268,-0.4839,95.33,6.51,0.95,5.94,0.7277,0.66,37.30824280506539,43.84141071866844,62.12462609090435,83.17005310944502,41.04997142202381,High,96.2
