Prediction_ID,GeographyKey,Prediction_DateKey,Forecast_DateKey,Predicted_Disaster_Probability,Predicted_Disaster_Class,Alert_Level,Decision_Threshold,Actual_Disaster_Occurred,Expected_Economic_Risk_Million,Prediction_Type,Is_Out_Of_Sample,Model_Version,Training_End_Date
REC_2017_07_D_038,38,20170701,20170801,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.8551409169365036,Training fitted,0,3.1,2022-12-01
REC_2017_08_D_038,38,20170801,20170901,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.7212261090059875,Training fitted,0,3.1,2022-12-01
REC_2017_09_D_038,38,20170901,20171001,0.04545454680919647,0,Low,0.1708459109067917,0.0,9.85721800754254,Training fitted,0,3.1,2022-12-01
REC_2017_10_D_038,38,20171001,20171101,0.029411764815449715,0,Low,0.1708459109067917,0.0,7.653426821742848,Training fitted,0,3.1,2022-12-01
REC_2017_11_D_038,38,20171101,20171201,0.05970149114727974,0,Low,0.1708459109067917,0.0,14.928392066986769,Training fitted,0,3.1,2022-12-01
REC_2017_12_D_038,38,20171201,20180101,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.410860708605801,Training fitted,0,3.1,2022-12-01
REC_2018_01_D_038,38,20180101,20180201,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.3314207743903848,Training fitted,0,3.1,2022-12-01
REC_2018_02_D_038,38,20180201,20180301,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.246043829725636,Training fitted,0,3.1,2022-12-01
REC_2018_03_D_038,38,20180301,20180401,0.057692307978868484,0,Low,0.1708459109067917,0.0,13.33957648710554,Training fitted,0,3.1,2022-12-01
REC_2018_04_D_038,38,20180401,20180501,0.04545454680919647,0,Low,0.1708459109067917,0.0,12.188381869135227,Training fitted,0,3.1,2022-12-01
REC_2018_05_D_038,38,20180501,20180601,0.08920187503099442,0,Low,0.1708459109067917,0.0,27.028928638254136,Training fitted,0,3.1,2022-12-01
REC_2018_06_D_038,38,20180601,20180701,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.940418293763708,Training fitted,0,3.1,2022-12-01
REC_2018_07_D_038,38,20180701,20180801,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.5886446266578687,Training fitted,0,3.1,2022-12-01
REC_2018_08_D_038,38,20180801,20180901,0.008793262764811516,0,Low,0.1708459109067917,0.0,1.7318209643312965,Training fitted,0,3.1,2022-12-01
REC_2018_09_D_038,38,20180901,20181001,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.6804960724059317,Training fitted,0,3.1,2022-12-01
REC_2018_10_D_038,38,20181001,20181101,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.271419208747312,Training fitted,0,3.1,2022-12-01
REC_2018_11_D_038,38,20181101,20181201,0.08920187503099442,0,Low,0.1708459109067917,1.0,24.3408924971198,Training fitted,0,3.1,2022-12-01
REC_2018_12_D_038,38,20181201,20190101,0.057692307978868484,0,Low,0.1708459109067917,0.0,11.084024002995056,Training fitted,0,3.1,2022-12-01
REC_2019_01_D_038,38,20190101,20190201,0.04545454680919647,0,Low,0.1708459109067917,0.0,7.827208759813783,Training fitted,0,3.1,2022-12-01
REC_2019_02_D_038,38,20190201,20190301,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.3647216004684557,Training fitted,0,3.1,2022-12-01
REC_2019_03_D_038,38,20190301,20190401,0.35384616255760193,1,High,0.1708459109067917,0.0,99.44206179142462,Training fitted,0,3.1,2022-12-01
REC_2019_04_D_038,38,20190401,20190501,0.08955223858356476,0,Low,0.1708459109067917,0.0,25.92386685991883,Training fitted,0,3.1,2022-12-01
REC_2019_05_D_038,38,20190501,20190601,0.057692307978868484,0,Low,0.1708459109067917,0.0,15.913044277566138,Training fitted,0,3.1,2022-12-01
REC_2019_06_D_038,38,20190601,20190701,0.0,0,Low,0.1708459109067917,0.0,0.0,Training fitted,0,3.1,2022-12-01
REC_2019_07_D_038,38,20190701,20190801,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.9605061577764262,Training fitted,0,3.1,2022-12-01
REC_2019_08_D_038,38,20190801,20190901,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.576855247436447,Training fitted,0,3.1,2022-12-01
REC_2019_09_D_038,38,20190901,20191001,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.710149979913312,Training fitted,0,3.1,2022-12-01
REC_2019_10_D_038,38,20191001,20191101,0.0,0,Low,0.1708459109067917,0.0,0.0,Training fitted,0,3.1,2022-12-01
REC_2019_11_D_038,38,20191101,20191201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.2858490955527264,Training fitted,0,3.1,2022-12-01
REC_2019_12_D_038,38,20191201,20200101,0.05970149114727974,0,Low,0.1708459109067917,0.0,12.42448504464299,Training fitted,0,3.1,2022-12-01
REC_2020_01_D_038,38,20200101,20200201,0.057692307978868484,0,Low,0.1708459109067917,0.0,11.13052305201278,Training fitted,0,3.1,2022-12-01
REC_2020_02_D_038,38,20200201,20200301,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.610628210770339,Training fitted,0,3.1,2022-12-01
REC_2020_03_D_038,38,20200301,20200401,0.08920187503099442,0,Low,0.1708459109067917,0.0,21.18093150065078,Training fitted,0,3.1,2022-12-01
REC_2020_04_D_038,38,20200401,20200501,0.08920187503099442,0,Low,0.1708459109067917,0.0,22.55028917930008,Training fitted,0,3.1,2022-12-01
REC_2020_05_D_038,38,20200501,20200601,0.05970149114727974,0,Low,0.1708459109067917,0.0,16.424134461894294,Training fitted,0,3.1,2022-12-01
REC_2020_06_D_038,38,20200601,20200701,0.0,0,Low,0.1708459109067917,0.0,0.0,Training fitted,0,3.1,2022-12-01
REC_2020_07_D_038,38,20200701,20200801,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.6571723846328132,Training fitted,0,3.1,2022-12-01
REC_2020_08_D_038,38,20200801,20200901,0.008793262764811516,0,Low,0.1708459109067917,0.0,1.6330429675149782,Training fitted,0,3.1,2022-12-01
REC_2020_09_D_038,38,20200901,20201001,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.439397747923257,Training fitted,0,3.1,2022-12-01
REC_2020_10_D_038,38,20201001,20201101,0.0,0,Low,0.1708459109067917,0.0,0.0,Training fitted,0,3.1,2022-12-01
REC_2020_11_D_038,38,20201101,20201201,0.0,0,Low,0.1708459109067917,0.0,0.0,Training fitted,0,3.1,2022-12-01
REC_2020_12_D_038,38,20201201,20210101,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.5521140054935287,Training fitted,0,3.1,2022-12-01
REC_2021_01_D_038,38,20210101,20210201,0.029411764815449715,0,Low,0.1708459109067917,0.0,7.387411123286856,Training fitted,0,3.1,2022-12-01
REC_2021_02_D_038,38,20210201,20210301,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.719027363797889,Training fitted,0,3.1,2022-12-01
REC_2021_03_D_038,38,20210301,20210401,0.46875,1,High,0.1708459109067917,1.0,175.1039119977339,Training fitted,0,3.1,2022-12-01
REC_2021_04_D_038,38,20210401,20210501,0.46875,1,High,0.1708459109067917,0.0,175.05789177194993,Training fitted,0,3.1,2022-12-01
REC_2021_05_D_038,38,20210501,20210601,0.08920187503099442,0,Low,0.1708459109067917,0.0,33.35305825622951,Training fitted,0,3.1,2022-12-01
REC_2021_06_D_038,38,20210601,20210701,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.380595016121452,Training fitted,0,3.1,2022-12-01
REC_2021_07_D_038,38,20210701,20210801,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.627437774919709,Training fitted,0,3.1,2022-12-01
REC_2021_08_D_038,38,20210801,20210901,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.329735212043536,Training fitted,0,3.1,2022-12-01
REC_2021_09_D_038,38,20210901,20211001,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.6928010043378694,Training fitted,0,3.1,2022-12-01
REC_2021_10_D_038,38,20211001,20211101,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.220666191661809,Training fitted,0,3.1,2022-12-01
REC_2021_11_D_038,38,20211101,20211201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.8167333607049705,Training fitted,0,3.1,2022-12-01
REC_2021_12_D_038,38,20211201,20220101,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.7738102223317602,Training fitted,0,3.1,2022-12-01
REC_2022_01_D_038,38,20220101,20220201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.109882311162273,Training fitted,0,3.1,2022-12-01
REC_2022_02_D_038,38,20220201,20220301,0.04545454680919647,0,Low,0.1708459109067917,0.0,11.677579392187413,Training fitted,0,3.1,2022-12-01
REC_2022_03_D_038,38,20220301,20220401,0.08920187503099442,0,Low,0.1708459109067917,0.0,27.96147281883227,Training fitted,0,3.1,2022-12-01
REC_2022_04_D_038,38,20220401,20220501,0.08920187503099442,0,Low,0.1708459109067917,1.0,23.27437074573203,Training fitted,0,3.1,2022-12-01
REC_2022_05_D_038,38,20220501,20220601,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,57.86214616857583,Training fitted,0,3.1,2022-12-01
REC_2022_06_D_038,38,20220601,20220701,0.08920187503099442,0,Low,0.1708459109067917,0.0,25.19471273819011,Training fitted,0,3.1,2022-12-01
REC_2022_07_D_038,38,20220701,20220801,0.057692307978868484,0,Low,0.1708459109067917,0.0,13.048087600313568,Training fitted,0,3.1,2022-12-01
REC_2022_08_D_038,38,20220801,20220901,0.08920187503099442,0,Low,0.1708459109067917,0.0,20.800101890425534,Training fitted,0,3.1,2022-12-01
REC_2022_09_D_038,38,20220901,20221001,0.08920187503099442,0,Low,0.1708459109067917,0.0,22.147310466484782,Training fitted,0,3.1,2022-12-01
REC_2022_10_D_038,38,20221001,20221101,0.08920187503099442,0,Low,0.1708459109067917,0.0,25.603800696299217,Training fitted,0,3.1,2022-12-01
REC_2022_11_D_038,38,20221101,20221201,0.029411764815449715,0,Low,0.1708459109067917,0.0,8.37054676337429,Training fitted,0,3.1,2022-12-01
REC_2022_12_D_038,38,20221201,20230101,0.08920187503099442,0,Low,0.1708459109067917,1.0,20.63160381500766,Training fitted,0,3.1,2022-12-01
REC_2023_01_D_038,38,20230101,20230201,0.057692307978868484,0,Low,0.1708459109067917,0.0,12.351141475605075,Calibration,1,3.1,2022-12-01
REC_2023_02_D_038,38,20230201,20230301,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.9093673698041753,Calibration,1,3.1,2022-12-01
REC_2023_03_D_038,38,20230301,20230401,0.08955223858356476,0,Low,0.1708459109067917,0.0,27.865178326182296,Calibration,1,3.1,2022-12-01
REC_2023_04_D_038,38,20230401,20230501,0.15000000596046448,0,Low,0.1708459109067917,1.0,48.339392909470774,Calibration,1,3.1,2022-12-01
REC_2023_05_D_038,38,20230501,20230601,0.46875,1,High,0.1708459109067917,0.0,159.53862232906215,Calibration,1,3.1,2022-12-01
REC_2023_06_D_038,38,20230601,20230701,0.0,0,Low,0.1708459109067917,0.0,0.0,Calibration,1,3.1,2022-12-01
REC_2023_07_D_038,38,20230701,20230801,0.04545454680919647,0,Low,0.1708459109067917,0.0,11.205492119759805,Calibration,1,3.1,2022-12-01
REC_2023_08_D_038,38,20230801,20230901,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.8548902258699487,Calibration,1,3.1,2022-12-01
REC_2023_09_D_038,38,20230901,20231001,0.057692307978868484,0,Low,0.1708459109067917,0.0,13.969491506018297,Calibration,1,3.1,2022-12-01
REC_2023_10_D_038,38,20231001,20231101,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.819086022780871,Calibration,1,3.1,2022-12-01
REC_2023_11_D_038,38,20231101,20231201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.8470915403160526,Calibration,1,3.1,2022-12-01
REC_2023_12_D_038,38,20231201,20240101,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.029028467917679,Calibration,1,3.1,2022-12-01
REC_2024_01_D_038,38,20240101,20240201,0.05970149114727974,0,Low,0.1708459109067917,0.0,16.79462271343148,Validation,1,3.1,2022-12-01
REC_2024_02_D_038,38,20240201,20240301,0.057692307978868484,0,Low,0.1708459109067917,0.0,14.739424792664709,Validation,1,3.1,2022-12-01
REC_2024_03_D_038,38,20240301,20240401,0.08955223858356476,0,Low,0.1708459109067917,0.0,29.053944602532365,Validation,1,3.1,2022-12-01
REC_2024_04_D_038,38,20240401,20240501,0.35384616255760193,1,High,0.1708459109067917,0.0,113.69208537821922,Validation,1,3.1,2022-12-01
REC_2024_05_D_038,38,20240501,20240601,0.08920187503099442,0,Low,0.1708459109067917,1.0,27.65123768830289,Validation,1,3.1,2022-12-01
REC_2024_06_D_038,38,20240601,20240701,0.057692307978868484,0,Low,0.1708459109067917,0.0,14.883366332445593,Validation,1,3.1,2022-12-01
REC_2024_07_D_038,38,20240701,20240801,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.497341313790862,Validation,1,3.1,2022-12-01
REC_2024_08_D_038,38,20240801,20240901,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.46066607363601,Validation,1,3.1,2022-12-01
REC_2024_09_D_038,38,20240901,20241001,0.057692307978868484,0,Low,0.1708459109067917,0.0,11.868675239118833,Validation,1,3.1,2022-12-01
REC_2024_10_D_038,38,20241001,20241101,0.05970149114727974,0,Low,0.1708459109067917,0.0,14.663440846827976,Validation,1,3.1,2022-12-01
REC_2024_11_D_038,38,20241101,20241201,0.05970149114727974,0,Low,0.1708459109067917,0.0,13.03259740247182,Validation,1,3.1,2022-12-01
REC_2024_12_D_038,38,20241201,20250101,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.000047510889004,Validation,1,3.1,2022-12-01
REC_2025_01_D_038,38,20250101,20250201,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.2322060189275112,Final test,1,3.1,2022-12-01
REC_2025_02_D_038,38,20250201,20250301,0.0,0,Low,0.1708459109067917,0.0,0.0,Final test,1,3.1,2022-12-01
REC_2025_03_D_038,38,20250301,20250401,0.08920187503099442,0,Low,0.1708459109067917,0.0,24.44342442438745,Final test,1,3.1,2022-12-01
REC_2025_04_D_038,38,20250401,20250501,0.35384616255760193,1,High,0.1708459109067917,1.0,112.59921450866271,Final test,1,3.1,2022-12-01
REC_2025_05_D_038,38,20250501,20250601,0.08955223858356476,0,Low,0.1708459109067917,0.0,44.31885737539551,Final test,1,3.1,2022-12-01
REC_2025_06_D_038,38,20250601,20250701,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.5563656475947116,Final test,1,3.1,2022-12-01
REC_2025_07_D_038,38,20250701,20250801,0.057692307978868484,0,Low,0.1708459109067917,0.0,13.177198252991817,Final test,1,3.1,2022-12-01
REC_2025_08_D_038,38,20250801,20250901,0.04545454680919647,0,Low,0.1708459109067917,0.0,9.120424685113592,Final test,1,3.1,2022-12-01
REC_2025_09_D_038,38,20250901,20251001,0.08920187503099442,0,Low,0.1708459109067917,0.0,19.720171785749304,Final test,1,3.1,2022-12-01
REC_2025_10_D_038,38,20251001,20251101,0.012903225608170033,0,Low,0.1708459109067917,1.0,3.5219644188319283,Final test,1,3.1,2022-12-01
REC_2025_11_D_038,38,20251101,20251201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.584191078529051,Final test,1,3.1,2022-12-01
REC_2015_01_D_039,39,20150101,20150201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.1799754314624593,Training fitted,0,3.1,2022-12-01
REC_2015_02_D_039,39,20150201,20150301,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.0244197593272,Training fitted,0,3.1,2022-12-01
REC_2015_03_D_039,39,20150301,20150401,0.08920187503099442,0,Low,0.1708459109067917,0.0,28.28649918723463,Training fitted,0,3.1,2022-12-01
REC_2015_04_D_039,39,20150401,20150501,0.08920187503099442,0,Low,0.1708459109067917,0.0,27.700653157089146,Training fitted,0,3.1,2022-12-01
REC_2015_05_D_039,39,20150501,20150601,0.08920187503099442,0,Low,0.1708459109067917,0.0,29.74406746640385,Training fitted,0,3.1,2022-12-01
REC_2015_06_D_039,39,20150601,20150701,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.3907127723698536,Training fitted,0,3.1,2022-12-01
REC_2015_07_D_039,39,20150701,20150801,0.057692307978868484,0,Low,0.1708459109067917,0.0,14.517237735170312,Training fitted,0,3.1,2022-12-01
REC_2015_08_D_039,39,20150801,20150901,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.65083785393748,Training fitted,0,3.1,2022-12-01
REC_2015_09_D_039,39,20150901,20151001,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.7884202140017247,Training fitted,0,3.1,2022-12-01
REC_2015_10_D_039,39,20151001,20151101,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.566220430441465,Training fitted,0,3.1,2022-12-01
REC_2015_11_D_039,39,20151101,20151201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.715510123235618,Training fitted,0,3.1,2022-12-01
REC_2015_12_D_039,39,20151201,20160101,0.057692307978868484,0,Low,0.1708459109067917,0.0,13.613273577316054,Training fitted,0,3.1,2022-12-01
REC_2016_01_D_039,39,20160101,20160201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.3608303345600645,Training fitted,0,3.1,2022-12-01
REC_2016_02_D_039,39,20160201,20160301,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.5873916126792214,Training fitted,0,3.1,2022-12-01
REC_2016_03_D_039,39,20160301,20160401,0.08955223858356476,0,Low,0.1708459109067917,0.0,31.57938810716808,Training fitted,0,3.1,2022-12-01
REC_2016_04_D_039,39,20160401,20160501,0.08920187503099442,0,Low,0.1708459109067917,0.0,30.000861468866464,Training fitted,0,3.1,2022-12-01
REC_2016_05_D_039,39,20160501,20160601,0.08920187503099442,0,Low,0.1708459109067917,0.0,31.32181439771436,Training fitted,0,3.1,2022-12-01
REC_2016_06_D_039,39,20160601,20160701,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.1313513865991336,Training fitted,0,3.1,2022-12-01
REC_2016_07_D_039,39,20160701,20160801,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.81885822772539,Training fitted,0,3.1,2022-12-01
REC_2016_08_D_039,39,20160801,20160901,0.05970149114727974,0,Low,0.1708459109067917,0.0,12.532414838202433,Training fitted,0,3.1,2022-12-01
REC_2016_09_D_039,39,20160901,20161001,0.04545454680919647,0,Low,0.1708459109067917,0.0,9.165243336593043,Training fitted,0,3.1,2022-12-01
REC_2016_10_D_039,39,20161001,20161101,0.04545454680919647,0,Low,0.1708459109067917,0.0,10.94194071166407,Training fitted,0,3.1,2022-12-01
REC_2016_11_D_039,39,20161101,20161201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.6306141009823643,Training fitted,0,3.1,2022-12-01
REC_2016_12_D_039,39,20161201,20170101,0.057692307978868484,0,Low,0.1708459109067917,0.0,13.080881790758419,Training fitted,0,3.1,2022-12-01
REC_2017_01_D_039,39,20170101,20170201,0.057692307978868484,0,Low,0.1708459109067917,0.0,12.34821885739973,Training fitted,0,3.1,2022-12-01
REC_2017_02_D_039,39,20170201,20170301,0.057692307978868484,0,Low,0.1708459109067917,0.0,11.467141512243309,Training fitted,0,3.1,2022-12-01
REC_2017_03_D_039,39,20170301,20170401,0.08955223858356476,0,Low,0.1708459109067917,0.0,23.218122166193876,Training fitted,0,3.1,2022-12-01
REC_2017_04_D_039,39,20170401,20170501,0.15000000596046448,0,Low,0.1708459109067917,0.0,42.86154339672444,Training fitted,0,3.1,2022-12-01
REC_2017_05_D_039,39,20170501,20170601,0.15000000596046448,0,Low,0.1708459109067917,1.0,44.26163396166078,Training fitted,0,3.1,2022-12-01
REC_2017_06_D_039,39,20170601,20170701,0.057692307978868484,0,Low,0.1708459109067917,0.0,14.264699459523909,Training fitted,0,3.1,2022-12-01
REC_2017_07_D_039,39,20170701,20170801,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.583075020437988,Training fitted,0,3.1,2022-12-01
REC_2017_08_D_039,39,20170801,20170901,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.573302385081723,Training fitted,0,3.1,2022-12-01
REC_2017_09_D_039,39,20170901,20171001,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.632598719413949,Training fitted,0,3.1,2022-12-01
REC_2017_10_D_039,39,20171001,20171101,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.1481212767155613,Training fitted,0,3.1,2022-12-01
REC_2017_11_D_039,39,20171101,20171201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.395611586221543,Training fitted,0,3.1,2022-12-01
REC_2017_12_D_039,39,20171201,20180101,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.7133486484262686,Training fitted,0,3.1,2022-12-01
REC_2018_01_D_039,39,20180101,20180201,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.730185216048604,Training fitted,0,3.1,2022-12-01
REC_2018_02_D_039,39,20180201,20180301,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.2966368154921906,Training fitted,0,3.1,2022-12-01
REC_2018_03_D_039,39,20180301,20180401,0.08955223858356476,0,Low,0.1708459109067917,0.0,29.348333644515257,Training fitted,0,3.1,2022-12-01
REC_2018_04_D_039,39,20180401,20180501,0.057692307978868484,0,Low,0.1708459109067917,0.0,15.71848953595983,Training fitted,0,3.1,2022-12-01
REC_2018_05_D_039,39,20180501,20180601,0.057692307978868484,0,Low,0.1708459109067917,0.0,17.538563716924603,Training fitted,0,3.1,2022-12-01
REC_2018_06_D_039,39,20180601,20180701,0.0,0,Low,0.1708459109067917,0.0,0.0,Training fitted,0,3.1,2022-12-01
REC_2018_07_D_039,39,20180701,20180801,0.0,0,Low,0.1708459109067917,0.0,0.0,Training fitted,0,3.1,2022-12-01
REC_2018_08_D_039,39,20180801,20180901,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.690686054536755,Training fitted,0,3.1,2022-12-01
REC_2018_09_D_039,39,20180901,20181001,0.05970149114727974,0,Low,0.1708459109067917,0.0,11.700149366568409,Training fitted,0,3.1,2022-12-01
REC_2018_10_D_039,39,20181001,20181101,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.0007731079106406,Training fitted,0,3.1,2022-12-01
REC_2018_11_D_039,39,20181101,20181201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.5530484179986956,Training fitted,0,3.1,2022-12-01
REC_2018_12_D_039,39,20181201,20190101,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.669131537464265,Training fitted,0,3.1,2022-12-01
REC_2019_01_D_039,39,20190101,20190201,0.057692307978868484,0,Low,0.1708459109067917,0.0,12.058739561069942,Training fitted,0,3.1,2022-12-01
REC_2019_02_D_039,39,20190201,20190301,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.659378488175892,Training fitted,0,3.1,2022-12-01
REC_2019_03_D_039,39,20190301,20190401,0.08920187503099442,0,Low,0.1708459109067917,0.0,25.046834388737757,Training fitted,0,3.1,2022-12-01
REC_2019_04_D_039,39,20190401,20190501,0.08920187503099442,0,Low,0.1708459109067917,0.0,25.55616691815834,Training fitted,0,3.1,2022-12-01
REC_2019_05_D_039,39,20190501,20190601,0.05970149114727974,0,Low,0.1708459109067917,0.0,17.78626765496753,Training fitted,0,3.1,2022-12-01
REC_2019_06_D_039,39,20190601,20190701,0.057692307978868484,0,Low,0.1708459109067917,0.0,14.47812345589966,Training fitted,0,3.1,2022-12-01
REC_2019_07_D_039,39,20190701,20190801,0.057692307978868484,0,Low,0.1708459109067917,0.0,11.467937549574502,Training fitted,0,3.1,2022-12-01
REC_2019_08_D_039,39,20190801,20190901,0.04545454680919647,0,Low,0.1708459109067917,0.0,8.953409213792932,Training fitted,0,3.1,2022-12-01
REC_2019_09_D_039,39,20190901,20191001,0.04545454680919647,0,Low,0.1708459109067917,0.0,8.631402630491468,Training fitted,0,3.1,2022-12-01
REC_2019_10_D_039,39,20191001,20191101,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.9710500854388324,Training fitted,0,3.1,2022-12-01
REC_2019_11_D_039,39,20191101,20191201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.074157051478517,Training fitted,0,3.1,2022-12-01
REC_2019_12_D_039,39,20191201,20200101,0.0,0,Low,0.1708459109067917,0.0,0.0,Training fitted,0,3.1,2022-12-01
REC_2020_01_D_039,39,20200101,20200201,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.3055611576453914,Training fitted,0,3.1,2022-12-01
REC_2020_02_D_039,39,20200201,20200301,0.0,0,Low,0.1708459109067917,0.0,0.0,Training fitted,0,3.1,2022-12-01
REC_2020_03_D_039,39,20200301,20200401,0.04545454680919647,0,Low,0.1708459109067917,0.0,11.534688177647148,Training fitted,0,3.1,2022-12-01
REC_2020_04_D_039,39,20200401,20200501,0.08920187503099442,0,Low,0.1708459109067917,0.0,23.234206771509335,Training fitted,0,3.1,2022-12-01
REC_2020_05_D_039,39,20200501,20200601,0.08920187503099442,0,Low,0.1708459109067917,0.0,25.720738686791165,Training fitted,0,3.1,2022-12-01
REC_2020_06_D_039,39,20200601,20200701,0.057692307978868484,0,Low,0.1708459109067917,0.0,13.687175988132132,Training fitted,0,3.1,2022-12-01
REC_2020_07_D_039,39,20200701,20200801,0.057692307978868484,0,Low,0.1708459109067917,0.0,14.54431641660468,Training fitted,0,3.1,2022-12-01
REC_2020_08_D_039,39,20200801,20200901,0.08920187503099442,0,Low,0.1708459109067917,0.0,20.565419890923994,Training fitted,0,3.1,2022-12-01
REC_2020_09_D_039,39,20200901,20201001,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.6693809776083124,Training fitted,0,3.1,2022-12-01
REC_2020_10_D_039,39,20201001,20201101,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.236629549750315,Training fitted,0,3.1,2022-12-01
REC_2020_11_D_039,39,20201101,20201201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.493457498382285,Training fitted,0,3.1,2022-12-01
REC_2020_12_D_039,39,20201201,20210101,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.7415299268476003,Training fitted,0,3.1,2022-12-01
REC_2021_01_D_039,39,20210101,20210201,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.7112688403470053,Training fitted,0,3.1,2022-12-01
REC_2021_02_D_039,39,20210201,20210301,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.7049608885572405,Training fitted,0,3.1,2022-12-01
REC_2021_03_D_039,39,20210301,20210401,0.08920187503099442,0,Low,0.1708459109067917,0.0,27.542122117453967,Training fitted,0,3.1,2022-12-01
REC_2021_04_D_039,39,20210401,20210501,0.08920187503099442,0,Low,0.1708459109067917,0.0,24.72796346006149,Training fitted,0,3.1,2022-12-01
REC_2021_05_D_039,39,20210501,20210601,0.08920187503099442,0,Low,0.1708459109067917,0.0,25.233131848090846,Training fitted,0,3.1,2022-12-01
REC_2021_06_D_039,39,20210601,20210701,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.9419481294101835,Training fitted,0,3.1,2022-12-01
REC_2021_07_D_039,39,20210701,20210801,0.057692307978868484,0,Low,0.1708459109067917,0.0,12.688666835315988,Training fitted,0,3.1,2022-12-01
REC_2021_08_D_039,39,20210801,20210901,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.583211809505133,Training fitted,0,3.1,2022-12-01
REC_2021_09_D_039,39,20210901,20211001,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.369808360832785,Training fitted,0,3.1,2022-12-01
REC_2021_10_D_039,39,20211001,20211101,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.880315731053416,Training fitted,0,3.1,2022-12-01
REC_2021_11_D_039,39,20211101,20211201,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.944731140952112,Training fitted,0,3.1,2022-12-01
